# nt_by_type_transcriptome.csv -- transmitter identity per MaleCNS v1.0 type from synthesis / transport genes, built by
# scripts/build_receptor_table.py from the per-source tables in flyverse/data/ (Özel 2021 GSE142787; Davis 2020 GSE116969;
# Davie 2018 GSE107451; Fly Cell Atlas 2022 head; Nern 2025 Sup. Table 1) and cache/neurons.parquet. Rules and thresholds:
# docs/audits/receptor_rules.md section 2; disagreements: docs/audits/receptor_nt_disagreements.md.
# nt_transcriptome: acetylcholine = ChAT|VAChT on; gaba = Gad1 on (VGAT unused: 60-586 TPM with P(on) = 1 in every non-photoreceptor
# neuronal QC-pass Davis row); glutamate = VGlut;
# histamine = Hdc; dopamine = ple&DAT; octopamine = Tdc2&Tbh; serotonin = Trh&SerT ('on' = source mixture-model P(on) >= 0.5
# [ozel2021], P(on) >= 0.5 & TPM >= 10 [davis2020], fraction of cells >= 0.2 [davie2018 / fca2022 / kurmangaliyev2020 96 h APF]);
# primary = highest classical
# marker level (expm1-linearised for the 10x sources), monoamines only when no classical marker is on; majority over sources
# (circular NT-class selections excluded; mixed pools never outvote per-type rows); none = no marker on.
# confidence: high = exact/alias tier and >= 2 sources agree; medium = exact/alias single source or >= 2 fuzzy/class; low = single
# fuzzy/class, suboptimal driver, mixed pool (pool_mixed: member types' majority model label < 90 % of pool cells; pool_labels
# lists them), weak marker (marker_rank < 0.25 = quantile of the marker level among the source's on-profiles) or disagreement.
# malecns_consensus = mode of the model nt over the type's cells (share given); nern2025_prediction = Nern 2025; agreement = joint
# flag; out_syn_raw = uncapped raw output synapses on the node set (-1 if the raw weights were unavailable); out_syn_W = |W|
# (sign-0 cells contribute 0).
malecns_type,n_cells,superclass,out_syn_W,out_syn_raw,nt_transcriptome,nt_secondary,co_monoamine,confidence,tier,source,source_name,qc,marker_rank,pool_mixed,pool_labels,sources_agreeing,sources_disagreeing,n_sources,malecns_consensus,malecns_consensus_share,n_unknown_cells,nern2025_prediction,nern2025_validated,agree_model,agree_nern,agreement,model_sign,transcriptome_sign,marker_scores
Tm29,544,ol_intrinsic,159931,159931,glutamate,,,low,exact,davis2020,Tm29,pass,0.694,False,,davis2020;kurmangaliyev2020;ozel2021,fca2022:acetylcholine,4,glutamate,1.0,0,glutamate,glutamate,True,True,all_agree,-1,-1,acetylcholine=32.4;gaba=12.4;glutamate=1.13e+03*;histamine=2.83;dopamine=0.36;octopamine=2.34;serotonin=0.29
Tm3,2054,ol_intrinsic,1570534,1570534,acetylcholine,,,high,exact,davis2020,Tm3,pass,0.54,False,,davis2020;fca2022;kurmangaliyev2020;ozel2021,,4,acetylcholine,1.0,0,acetylcholine,acetylcholine,True,True,all_agree,1,1,acetylcholine=640*;gaba=10;glutamate=9.8;histamine=1.86;dopamine=2.61;octopamine=7.86;serotonin=0.76
Tm4,1670,ol_intrinsic,1146459,1146459,acetylcholine,,,high,exact,davis2020,Tm4,pass,0.508,False,,davis2020;fca2022;kurmangaliyev2020;ozel2021,,4,acetylcholine,1.0,0,acetylcholine,acetylcholine,True,True,all_agree,1,1,acetylcholine=635*;gaba=22.1;glutamate=35.9;histamine=4.14;dopamine=3.74;octopamine=5.43;serotonin=1.27
Tm5a,624,ol_intrinsic,209454,209454,acetylcholine,,,medium,fuzzy,davie2018,Tm5ab,pass,0.667,False,acetylcholine:1146,davie2018;ozel2021,,2,acetylcholine,1.0,0,acetylcholine,,True,True,all_agree,1,1,acetylcholine=9.04*;gaba=0.0947;glutamate=0.296;histamine=0;dopamine=0.0133;octopamine=0;serotonin=0
Tm5b,522,ol_intrinsic,181655,181655,acetylcholine,,,medium,fuzzy,davie2018,Tm5ab,pass,0.667,False,acetylcholine:1146,davie2018;ozel2021,,2,acetylcholine,1.0,0,acetylcholine,,True,True,all_agree,1,1,acetylcholine=9.04*;gaba=0.0947;glutamate=0.296;histamine=0;dopamine=0.0133;octopamine=0;serotonin=0
Tm5c,750,ol_intrinsic,332054,332054,glutamate,,,high,exact,ozel2021,Tm5c,pass,0.75,False,,davie2018;fca2022;kurmangaliyev2020;ozel2021,,4,glutamate,1.0,0,glutamate,,True,True,all_agree,-1,-1,acetylcholine=0.842;gaba=1.94;glutamate=66.2*;histamine=0;dopamine=0.0664;octopamine=0.00562;serotonin=0.0488
Tm9,1771,ol_intrinsic,360617,360617,acetylcholine,,,high,exact,davis2020,Tm9,pass,0.365,False,,davie2018;davis2020;fca2022;kurmangaliyev2020;ozel2021,,5,acetylcholine,1.0,0,acetylcholine,acetylcholine,True,True,all_agree,1,1,acetylcholine=463*;gaba=5.29;glutamate=8.06;histamine=2.79;dopamine=1.45;octopamine=5.02;serotonin=0.67
TmY14,477,visual_projection,132799,132799,glutamate,,,high,exact,fca2022,transmedullary Y neuron TmY14,pass,0.923,False,,davie2018;fca2022;ozel2021,,3,glutamate,0.629,0,glutamate,,True,True,all_agree,-1,-1,acetylcholine=0.176;gaba=0.027;glutamate=5.71*;histamine=0;dopamine=0;octopamine=0;serotonin=0
TmY3,824,ol_intrinsic,344805,344805,acetylcholine,,octopamine,high,exact,davis2020,TmY3,pass,0.746,False,,davis2020;kurmangaliyev2020;ozel2021,,3,acetylcholine,1.0,0,acetylcholine,acetylcholine,True,True,all_agree,1,1,acetylcholine=942*;gaba=4.38;glutamate=9.11;histamine=0.38;dopamine=0.88;octopamine=16.7*;serotonin=0.28
TmY4,562,ol_intrinsic,250235,250235,acetylcholine,,,high,exact,fca2022,transmedullary Y neuron TmY4,pass,0.816,False,,fca2022;ozel2021,,2,acetylcholine,1.0,0,acetylcholine,,True,True,all_agree,1,1,acetylcholine=3.28*;gaba=0.041;glutamate=0.155;histamine=0;dopamine=0;octopamine=0;serotonin=0
TmY5a,1364,ol_intrinsic,712606,712606,glutamate,,,high,exact,davis2020,TmY5a,pass,0.833,False,,davis2020;fca2022;kurmangaliyev2020;ozel2021,,4,glutamate,1.0,0,glutamate,glutamate,True,True,all_agree,-1,-1,acetylcholine=3.06;gaba=54.4;glutamate=1.68e+03*;histamine=2.19;dopamine=2.41;octopamine=8.08;serotonin=0.67
VA1d_adPN,6,cb_intrinsic,30783,30783,acetylcholine,,,medium,fuzzy,davie2018,adPN,pass,0.765,False,acetylcholine:152,davie2018;fca2022,,2,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=9.59*;gaba=0.108;glutamate=0.137;histamine=0;dopamine=0;octopamine=0;serotonin=0
VA1d_vPN,2,cb_intrinsic,2412,2412,acetylcholine,,,low,class,fca2022,antennal lobe projection neuron,pass,0.974,True,acetylcholine:465;gaba:209;glutamate:8,fca2022,,1,gaba,1.0,0,,,False,,pool_mixed_not_evaluable,-1,1,acetylcholine=4.31*;gaba=0.0845;glutamate=0;histamine=0;dopamine=0;octopamine=0.0506;serotonin=0
VA1v_adPN,8,cb_intrinsic,30173,30173,acetylcholine,,,medium,fuzzy,davie2018,adPN,pass,0.765,False,acetylcholine:152,davie2018;fca2022,,2,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=9.59*;gaba=0.108;glutamate=0.137;histamine=0;dopamine=0;octopamine=0;serotonin=0
VA1v_vPN,4,cb_intrinsic,8747,8747,acetylcholine,,,low,class,fca2022,antennal lobe projection neuron,pass,0.974,True,acetylcholine:465;gaba:209;glutamate:8,fca2022,,1,gaba,1.0,0,,,False,,pool_mixed_not_evaluable,-1,1,acetylcholine=4.31*;gaba=0.0845;glutamate=0;histamine=0;dopamine=0;octopamine=0.0506;serotonin=0
VA2_adPN,2,cb_intrinsic,35298,35298,acetylcholine,,,medium,fuzzy,davie2018,adPN,pass,0.765,False,acetylcholine:152,davie2018;fca2022,,2,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=9.59*;gaba=0.108;glutamate=0.137;histamine=0;dopamine=0;octopamine=0;serotonin=0
VA3_adPN,4,cb_intrinsic,24334,24334,acetylcholine,,,medium,fuzzy,davie2018,adPN,pass,0.765,False,acetylcholine:152,davie2018;fca2022,,2,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=9.59*;gaba=0.108;glutamate=0.137;histamine=0;dopamine=0;octopamine=0;serotonin=0
VA4_lPN,2,cb_intrinsic,17839,17839,acetylcholine,,,medium,fuzzy,davie2018,lPN,pass,0.922,False,acetylcholine:67,davie2018;fca2022,,2,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=14.3*;gaba=0;glutamate=0;histamine=0;dopamine=0;octopamine=0;serotonin=0
VA5_lPN,6,cb_intrinsic,23389,23389,acetylcholine,,,medium,fuzzy,davie2018,lPN,pass,0.922,False,acetylcholine:67,davie2018;fca2022,,2,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=14.3*;gaba=0;glutamate=0;histamine=0;dopamine=0;octopamine=0;serotonin=0
VA6_adPN,2,cb_intrinsic,25758,25758,acetylcholine,,,medium,fuzzy,davie2018,adPN,pass,0.765,False,acetylcholine:152,davie2018;fca2022,,2,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=9.59*;gaba=0.108;glutamate=0.137;histamine=0;dopamine=0;octopamine=0;serotonin=0
VA7l_adPN,2,cb_intrinsic,14631,14631,acetylcholine,,,medium,fuzzy,davie2018,adPN,pass,0.765,False,acetylcholine:152,davie2018;fca2022,,2,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=9.59*;gaba=0.108;glutamate=0.137;histamine=0;dopamine=0;octopamine=0;serotonin=0
VA7m_lPN,6,cb_intrinsic,15846,15846,acetylcholine,,,medium,fuzzy,davie2018,lPN,pass,0.922,False,acetylcholine:67,davie2018;fca2022,,2,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=14.3*;gaba=0;glutamate=0;histamine=0;dopamine=0;octopamine=0;serotonin=0
VC1_lPN,2,cb_intrinsic,20215,20215,acetylcholine,,,medium,fuzzy,davie2018,lPN,pass,0.922,False,acetylcholine:67,davie2018;fca2022,,2,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=14.3*;gaba=0;glutamate=0;histamine=0;dopamine=0;octopamine=0;serotonin=0
VC2_lPN,2,cb_intrinsic,16730,16730,acetylcholine,,,medium,fuzzy,davie2018,lPN,pass,0.922,False,acetylcholine:67,davie2018;fca2022,,2,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=14.3*;gaba=0;glutamate=0;histamine=0;dopamine=0;octopamine=0;serotonin=0
VC3_adPN,7,cb_intrinsic,22675,22675,acetylcholine,,,medium,fuzzy,davie2018,adPN,pass,0.765,False,acetylcholine:152,davie2018;fca2022,,2,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=9.59*;gaba=0.108;glutamate=0.137;histamine=0;dopamine=0;octopamine=0;serotonin=0
VC4_adPN,6,cb_intrinsic,20030,20030,acetylcholine,,,medium,fuzzy,davie2018,adPN,pass,0.765,False,acetylcholine:152,davie2018;fca2022,,2,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=9.59*;gaba=0.108;glutamate=0.137;histamine=0;dopamine=0;octopamine=0;serotonin=0
VC5_lvPN,6,cb_intrinsic,24338,24338,acetylcholine,,,low,class,fca2022,antennal lobe projection neuron,pass,0.974,True,acetylcholine:465;gaba:209;glutamate:8,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=4.31*;gaba=0.0845;glutamate=0;histamine=0;dopamine=0;octopamine=0.0506;serotonin=0
VL1_ilPN,2,cb_intrinsic,17306,17306,acetylcholine,,,low,class,fca2022,antennal lobe projection neuron,pass,0.974,True,acetylcholine:465;gaba:209;glutamate:8,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=4.31*;gaba=0.0845;glutamate=0;histamine=0;dopamine=0;octopamine=0.0506;serotonin=0
VL1_vPN,2,cb_intrinsic,5554,5554,acetylcholine,,,low,class,fca2022,antennal lobe projection neuron,pass,0.974,True,acetylcholine:465;gaba:209;glutamate:8,fca2022,,1,gaba,1.0,0,,,False,,pool_mixed_not_evaluable,-1,1,acetylcholine=4.31*;gaba=0.0845;glutamate=0;histamine=0;dopamine=0;octopamine=0.0506;serotonin=0
VL2a_adPN,2,cb_intrinsic,29953,29953,acetylcholine,,,medium,fuzzy,davie2018,adPN,pass,0.765,False,acetylcholine:152,davie2018;fca2022,,2,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=9.59*;gaba=0.108;glutamate=0.137;histamine=0;dopamine=0;octopamine=0;serotonin=0
VL2a_vPN,6,cb_intrinsic,2857,2857,acetylcholine,,,low,class,fca2022,antennal lobe projection neuron,pass,0.974,True,acetylcholine:465;gaba:209;glutamate:8,fca2022,,1,gaba,1.0,0,,,False,,pool_mixed_not_evaluable,-1,1,acetylcholine=4.31*;gaba=0.0845;glutamate=0;histamine=0;dopamine=0;octopamine=0.0506;serotonin=0
VL2p_adPN,2,cb_intrinsic,36667,36667,acetylcholine,,,medium,fuzzy,davie2018,adPN,pass,0.765,False,acetylcholine:152,davie2018;fca2022,,2,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=9.59*;gaba=0.108;glutamate=0.137;histamine=0;dopamine=0;octopamine=0;serotonin=0
VL2p_vPN,4,cb_intrinsic,2678,2678,acetylcholine,,,low,class,fca2022,antennal lobe projection neuron,pass,0.974,True,acetylcholine:465;gaba:209;glutamate:8,fca2022,,1,gaba,1.0,0,,,False,,pool_mixed_not_evaluable,-1,1,acetylcholine=4.31*;gaba=0.0845;glutamate=0;histamine=0;dopamine=0;octopamine=0.0506;serotonin=0
VM1_lPN,2,cb_intrinsic,12891,12891,acetylcholine,,,medium,fuzzy,davie2018,lPN,pass,0.922,False,acetylcholine:67,davie2018;fca2022,,2,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=14.3*;gaba=0;glutamate=0;histamine=0;dopamine=0;octopamine=0;serotonin=0
VM2_adPN,3,cb_intrinsic,12520,12520,acetylcholine,,,medium,fuzzy,davie2018,adPN,pass,0.765,False,acetylcholine:152,davie2018;fca2022,,2,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=9.59*;gaba=0.108;glutamate=0.137;histamine=0;dopamine=0;octopamine=0;serotonin=0
VM3_adPN,4,cb_intrinsic,23819,23819,acetylcholine,,,medium,fuzzy,davie2018,adPN,pass,0.765,False,acetylcholine:152,davie2018;fca2022,,2,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=9.59*;gaba=0.108;glutamate=0.137;histamine=0;dopamine=0;octopamine=0;serotonin=0
VM4_adPN,2,cb_intrinsic,11410,11410,acetylcholine,,,medium,fuzzy,davie2018,adPN,pass,0.765,False,acetylcholine:152,davie2018;fca2022,,2,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=9.59*;gaba=0.108;glutamate=0.137;histamine=0;dopamine=0;octopamine=0;serotonin=0
VM4_lvPN,6,cb_intrinsic,8345,8345,acetylcholine,,,low,class,fca2022,antennal lobe projection neuron,pass,0.974,True,acetylcholine:465;gaba:209;glutamate:8,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=4.31*;gaba=0.0845;glutamate=0;histamine=0;dopamine=0;octopamine=0.0506;serotonin=0
VM5d_adPN,12,cb_intrinsic,26795,26795,acetylcholine,,,medium,fuzzy,davie2018,adPN,pass,0.765,False,acetylcholine:152,davie2018;fca2022,,2,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=9.59*;gaba=0.108;glutamate=0.137;histamine=0;dopamine=0;octopamine=0;serotonin=0
VM5v_adPN,5,cb_intrinsic,14399,14399,acetylcholine,,,medium,fuzzy,davie2018,adPN,pass,0.765,False,acetylcholine:152,davie2018;fca2022,,2,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=9.59*;gaba=0.108;glutamate=0.137;histamine=0;dopamine=0;octopamine=0;serotonin=0
VM6_adPN,2,cb_intrinsic,22680,22680,acetylcholine,,,medium,fuzzy,davie2018,adPN,pass,0.765,False,acetylcholine:152,davie2018;fca2022,,2,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=9.59*;gaba=0.108;glutamate=0.137;histamine=0;dopamine=0;octopamine=0;serotonin=0
VM6_lvPN,6,cb_intrinsic,2718,2718,acetylcholine,,,low,class,fca2022,antennal lobe projection neuron,pass,0.974,True,acetylcholine:465;gaba:209;glutamate:8,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=4.31*;gaba=0.0845;glutamate=0;histamine=0;dopamine=0;octopamine=0.0506;serotonin=0
VM7d_adPN,7,cb_intrinsic,22579,22579,acetylcholine,,,medium,fuzzy,davie2018,adPN,pass,0.765,False,acetylcholine:152,davie2018;fca2022,,2,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=9.59*;gaba=0.108;glutamate=0.137;histamine=0;dopamine=0;octopamine=0;serotonin=0
VM7v_adPN,3,cb_intrinsic,10781,10781,acetylcholine,,,medium,fuzzy,davie2018,adPN,pass,0.765,False,acetylcholine:152,davie2018;fca2022,,2,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=9.59*;gaba=0.108;glutamate=0.137;histamine=0;dopamine=0;octopamine=0;serotonin=0
VP1d+VP4_l2PN1,2,cb_intrinsic,20015,20015,acetylcholine,,,low,class,fca2022,antennal lobe projection neuron,pass,0.974,True,acetylcholine:465;gaba:209;glutamate:8,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=4.31*;gaba=0.0845;glutamate=0;histamine=0;dopamine=0;octopamine=0.0506;serotonin=0
VP1d+VP4_l2PN2,2,cb_intrinsic,16154,16154,acetylcholine,,,low,class,fca2022,antennal lobe projection neuron,pass,0.974,True,acetylcholine:465;gaba:209;glutamate:8,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=4.31*;gaba=0.0845;glutamate=0;histamine=0;dopamine=0;octopamine=0.0506;serotonin=0
VP1d_il2PN,2,cb_intrinsic,10728,10728,acetylcholine,,,low,class,fca2022,antennal lobe projection neuron,pass,0.974,True,acetylcholine:465;gaba:209;glutamate:8,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=4.31*;gaba=0.0845;glutamate=0;histamine=0;dopamine=0;octopamine=0.0506;serotonin=0
VP1l+VP3_ilPN,2,cb_intrinsic,5683,5683,acetylcholine,,,low,class,fca2022,antennal lobe projection neuron,pass,0.974,True,acetylcholine:465;gaba:209;glutamate:8,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=4.31*;gaba=0.0845;glutamate=0;histamine=0;dopamine=0;octopamine=0.0506;serotonin=0
VP1l+_lvPN,9,cb_intrinsic,3718,3718,acetylcholine,,,low,class,fca2022,antennal lobe projection neuron,pass,0.974,True,acetylcholine:465;gaba:209;glutamate:8,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=4.31*;gaba=0.0845;glutamate=0;histamine=0;dopamine=0;octopamine=0.0506;serotonin=0
VP1m+VP2_lvPN1,2,cb_intrinsic,1846,1846,acetylcholine,,,low,class,fca2022,antennal lobe projection neuron,pass,0.974,True,acetylcholine:465;gaba:209;glutamate:8,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=4.31*;gaba=0.0845;glutamate=0;histamine=0;dopamine=0;octopamine=0.0506;serotonin=0
VP1m+VP2_lvPN2,8,cb_intrinsic,6280,6280,acetylcholine,,,low,class,fca2022,antennal lobe projection neuron,pass,0.974,True,acetylcholine:465;gaba:209;glutamate:8,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=4.31*;gaba=0.0845;glutamate=0;histamine=0;dopamine=0;octopamine=0.0506;serotonin=0
VP1m+VP5_ilPN,2,cb_intrinsic,7263,7263,acetylcholine,,,low,class,fca2022,antennal lobe projection neuron,pass,0.974,True,acetylcholine:465;gaba:209;glutamate:8,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=4.31*;gaba=0.0845;glutamate=0;histamine=0;dopamine=0;octopamine=0.0506;serotonin=0
VP1m+_lvPN,4,cb_intrinsic,3955,3955,acetylcholine,,,low,class,fca2022,antennal lobe projection neuron,pass,0.974,True,acetylcholine:465;gaba:209;glutamate:8,fca2022,,1,glutamate,1.0,0,,,False,,pool_mixed_not_evaluable,-1,1,acetylcholine=4.31*;gaba=0.0845;glutamate=0;histamine=0;dopamine=0;octopamine=0.0506;serotonin=0
VP1m_l2PN,2,cb_intrinsic,21031,21031,acetylcholine,,,low,class,fca2022,antennal lobe projection neuron,pass,0.974,True,acetylcholine:465;gaba:209;glutamate:8,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=4.31*;gaba=0.0845;glutamate=0;histamine=0;dopamine=0;octopamine=0.0506;serotonin=0
VP2+VC5_l2PN,2,cb_intrinsic,3929,3929,acetylcholine,,,low,class,fca2022,antennal lobe projection neuron,pass,0.974,True,acetylcholine:465;gaba:209;glutamate:8,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=4.31*;gaba=0.0845;glutamate=0;histamine=0;dopamine=0;octopamine=0.0506;serotonin=0
VP2+Z_lvPN,4,cb_intrinsic,4791,4791,acetylcholine,,,low,class,fca2022,antennal lobe projection neuron,pass,0.974,True,acetylcholine:465;gaba:209;glutamate:8,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=4.31*;gaba=0.0845;glutamate=0;histamine=0;dopamine=0;octopamine=0.0506;serotonin=0
VP2+_adPN,2,cb_intrinsic,4415,4415,acetylcholine,,,medium,fuzzy,davie2018,adPN,pass,0.765,False,acetylcholine:152,davie2018;fca2022,,2,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=9.59*;gaba=0.108;glutamate=0.137;histamine=0;dopamine=0;octopamine=0;serotonin=0
VP2_adPN,1,cb_intrinsic,11008,11008,acetylcholine,,,medium,fuzzy,davie2018,adPN,pass,0.765,False,acetylcholine:152,davie2018;fca2022,,2,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=9.59*;gaba=0.108;glutamate=0.137;histamine=0;dopamine=0;octopamine=0;serotonin=0
VP2_l2PN,2,cb_intrinsic,6663,6663,acetylcholine,,,low,class,fca2022,antennal lobe projection neuron,pass,0.974,True,acetylcholine:465;gaba:209;glutamate:8,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=4.31*;gaba=0.0845;glutamate=0;histamine=0;dopamine=0;octopamine=0.0506;serotonin=0
VP3+VP1l_ivPN,2,cb_intrinsic,13961,13961,acetylcholine,,,low,class,fca2022,antennal lobe projection neuron,pass,0.974,True,acetylcholine:465;gaba:209;glutamate:8,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=4.31*;gaba=0.0845;glutamate=0;histamine=0;dopamine=0;octopamine=0.0506;serotonin=0
VP3+_l2PN,6,cb_intrinsic,13450,13450,acetylcholine,,,low,class,fca2022,antennal lobe projection neuron,pass,0.974,True,acetylcholine:465;gaba:209;glutamate:8,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=4.31*;gaba=0.0845;glutamate=0;histamine=0;dopamine=0;octopamine=0.0506;serotonin=0
VP3+_vPN,2,cb_intrinsic,1705,1705,acetylcholine,,,low,class,fca2022,antennal lobe projection neuron,pass,0.974,True,acetylcholine:465;gaba:209;glutamate:8,fca2022,,1,gaba,1.0,0,,,False,,pool_mixed_not_evaluable,-1,1,acetylcholine=4.31*;gaba=0.0845;glutamate=0;histamine=0;dopamine=0;octopamine=0.0506;serotonin=0
VP4+VL1_l2PN,2,cb_intrinsic,6649,6649,acetylcholine,,,low,class,fca2022,antennal lobe projection neuron,pass,0.974,True,acetylcholine:465;gaba:209;glutamate:8,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=4.31*;gaba=0.0845;glutamate=0;histamine=0;dopamine=0;octopamine=0.0506;serotonin=0
VP4+_vPN,2,cb_intrinsic,4259,4259,acetylcholine,,,low,class,fca2022,antennal lobe projection neuron,pass,0.974,True,acetylcholine:465;gaba:209;glutamate:8,fca2022,,1,gaba,1.0,0,,,False,,pool_mixed_not_evaluable,-1,1,acetylcholine=4.31*;gaba=0.0845;glutamate=0;histamine=0;dopamine=0;octopamine=0.0506;serotonin=0
VP4_vPN,2,cb_intrinsic,4771,4771,acetylcholine,,,low,class,fca2022,antennal lobe projection neuron,pass,0.974,True,acetylcholine:465;gaba:209;glutamate:8,fca2022,,1,gaba,1.0,0,,,False,,pool_mixed_not_evaluable,-1,1,acetylcholine=4.31*;gaba=0.0845;glutamate=0;histamine=0;dopamine=0;octopamine=0.0506;serotonin=0
VP5+VP3_l2PN,2,cb_intrinsic,4308,4308,acetylcholine,,,low,class,fca2022,antennal lobe projection neuron,pass,0.974,True,acetylcholine:465;gaba:209;glutamate:8,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=4.31*;gaba=0.0845;glutamate=0;histamine=0;dopamine=0;octopamine=0.0506;serotonin=0
VP5+Z_adPN,2,cb_intrinsic,7076,7076,acetylcholine,,,medium,fuzzy,davie2018,adPN,pass,0.765,False,acetylcholine:152,davie2018;fca2022,,2,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=9.59*;gaba=0.108;glutamate=0.137;histamine=0;dopamine=0;octopamine=0;serotonin=0
VS,18,visual_projection,8090,8090,acetylcholine,,,low,fuzzy,davis2020,LPTC_HS.VS,suboptimal_only,0.683,False,acetylcholine:24,davis2020,,1,acetylcholine,1.0,0,acetylcholine,acetylcholine,True,True,all_agree,1,1,acetylcholine=893*;gaba=75*;glutamate=140*;histamine=8.63;dopamine=0.575;octopamine=0.415;serotonin=0.835
V_ilPN,2,cb_intrinsic,26746,26746,acetylcholine,,,low,class,fca2022,antennal lobe projection neuron,pass,0.974,True,acetylcholine:465;gaba:209;glutamate:8,fca2022,,1,acetylcholine,1.0,0,,,True,,transcriptome_model_agree_nern_unclear,1,1,acetylcholine=4.31*;gaba=0.0845;glutamate=0;histamine=0;dopamine=0;octopamine=0.0506;serotonin=0
